"dmc_code"
"#0Z1915132PC   ###*Z00 B1YB00VHWUP*=01S-120626-2A0101-0.25-3598-2066-158.8-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZI%*=01S-120626-1A0101-0.22-3597-2062-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZO5*=01S-120626-1A0101-0.22-3598-2059-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWXS*=01S-120626-2A0102-0.26-3598-2061-158.1-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZD.*=01S-120626-1A0202-0.24-3597-2061-157.7-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUL/*=01S-120626-1A0101-0.22-3597-2063-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZBZ*=01S-120626-1A0201-0.24-3597-2058-157.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUJ *=01S-120626-1A0101-0.23-3597-2065-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZQ7*=01S-120626-1A0101-0.22-3598-2072-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZUB*=01S-120626-1A0101-0.22-3597-2062-158.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZN4*=01S-120626-1A0201-0.24-3598-2066-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUM+*=01S-120626-1A0202-0.22-3597-2059-157.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUQ2*=01S-120626-1A0102-0.22-3597-2060-157.3-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWYT*=01S-120626-2A0202-0.26-3597-2065-158.2-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUO0*=01S-120626-1A0101-0.22-3597-2064-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZS9*=01S-120626-1A0101-0.23-3597-2066-158.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUN%*=01S-120626-1A0102-0.22-3597-2062-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMUP1*=01S-120626-1A0101-0.22-3597-2060-157.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YA01AKRM.*=01S-120626-1B0102-0.24-3598-2067-158.1-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901ALXQ4*=01S-120626-1A0102-0.24-3598-2067-156.5-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMVP2*=01S-120626-1A0101-0.23-3598-2061-156.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMW4P*=01S-120626-1A0102-0.22-3598-2065-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMW2N*=01S-120626-1A0101-0.23-3597-2062-158.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901ALXK+*=01S-120626-1A0101-0.25-3598-2061-156.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMVN0*=01S-120626-1A0202-0.22-3598-2065-157.3-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMVU7*=01S-120626-1A0101-0.23-3598-2060-156.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWA5*=01S-120626-2A0101-0.26-3598-2063-158.0-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YE00LM42A*=01S-120626-3B0101-0.26-3597-2059-157.4-25-30-100727"
"#0Z1915132PC   ###*Z00 B1Y901AMZH+*=01S-120626-1A0101-0.25-3598-2068-158.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZJ0*=01S-120626-1A0101-0.22-3597-2068-158.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWTO*=01S-120626-2A0101-0.26-3598-2063-158.1-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWVQ*=01S-120626-2A0101-0.27-3598-2061-157.5-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWSN*=01S-120626-2A0102-0.25-3598-2067-158.7-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWOJ*=01S-120626-2A0101-0.26-3597-2067-158.1-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZM3*=01S-120626-1A0101-0.21-3598-2063-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWRM*=01S-120626-2A0201-0.26-3598-2057-157.4-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWPK*=01S-120626-2A0101-0.25-3597-2065-158.2-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXXC*=01S-120626-1A0101-0.24-3597-2060-157.7-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZK1*=01S-120626-1A0101-0.22-3598-2065-158.2-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWQL*=01S-120626-2A0101-0.26-3597-2066-158.6-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXWB*=01S-120626-1A0201-0.23-3597-2061-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWKF*=01S-120626-2A0101-0.26-3597-2068-158.1-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXU9*=01S-120626-1A0101-0.23-3597-2064-157.7-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHW94*=01S-120626-2A0101-0.27-3598-2064-157.8-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMY1O*=01S-120626-1A0102-0.24-3597-2057-157.3-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHWMH*=01S-120626-2A0102-0.26-3597-2057-156.7-26-30-110727"
